id,data,label
55008,<entry1>  [SC] Vanesa Martín - Siete veces sí - PO - NOV 2021  <entry2> <artistName>  Vanesa Martín  <trackName>  Que no,0
55009,<entry1>  [SC] Vanesa Martín - Siete veces sí - PO - NOV 2021  <entry2> <artistName>  Vanesa Martín  <trackName>  Me voy,0
55010,<entry1>  [SC] Gen Dro Cines (Rosendo) - Evento - NOV 2021  <entry2> <artistName>  Leto  <trackName>  20/21,0
55011,<entry1>  [SC] Gen Dro Cines (Rosendo) - Evento - NOV 2021  <entry2> <artistName>  Venom  <trackName>  Venom,0
55012,<entry1>  [SC] Gen Dro Cines (Rosendo) - Evento - NOV 2021  <entry2> <artistName>  210  <trackName>  210,0
55013,<entry1>  [SC] Gen Dro Cines (Rosendo) - Evento - NOV 2021  <entry2> <artistName>  Rosendo  <trackName>  En el chino,0
55014,<entry1>  [SC] Gen Dro Cines (Rosendo) - Evento - NOV 2021  <entry2> <artistName>  Rosendo  <trackName>  Ven y ve,0
55015,<entry1>  [SC] Gen Dro Cines (Rosendo) - Evento - NOV 2021  <entry2> <artistName>  Rosendo  <trackName>  Entredientes,0
55016,<entry1>  [SC] Gen Dro Cines (Rosendo) - Evento - NOV 2021  <entry2> <artistName>  Rosendo  <trackName>  Unos Golpes De Cincel,0
55017,<entry1>  [SC] Gen Dro Cines (Rosendo) - Evento - NOV 2021  <entry2> <artistName>  Rosendo  <trackName>  No son gigantes,0
55018,<entry1>  [SC] Gen Dro Cines (Rosendo) - Evento - NOV 2021  <entry2> <artistName>  Rosendo  <trackName>  El Uno Por Cien,0
55019,<entry1>  [SC] Gen Dro Cines (Rosendo) - Evento - NOV 2021  <entry2> <artistName>  SEVEN  <trackName>  YES,0
55020,<entry1>  YT - Jireel - Dagar i regn - BOOST  <entry2> <artistName>  Jireel  <trackName>  Dagar i regn,1
55021,<entry1>  YT - Jireel - Dagar i regn - BOOST  <entry2> <artistName>  Boosta  <trackName>  Boosta: Diva,0
55022,<entry1>  YT - Jireel - Dagar i regn - BOOST  <entry2> <artistName>  Diaa  <trackName>  Satu,0
55023,<entry1>  YT - Jireel - Dagar i regn - BOOST  <entry2> <artistName>  Diaa  <trackName>  Dia,0
55024,<entry1>  YT - Jireel - Dagar i regn - BOOST  <entry2> <artistName>  BLOO  <trackName>  Bloo Story,0
55025,<entry1>  YT - Jireel - Dagar i regn - BOOST  <entry2> <artistName>  Boosta  <trackName>  Boosta: Daimon,0
55026,<entry1>  YT - Jireel - Dagar i regn - BOOST  <entry2> <artistName>  Boosta  <trackName>  Boosta: Fiducia,0
55027,<entry1>  YT - Jireel - Dagar i regn - BOOST  <entry2> <artistName>  BLOO  <trackName>  Drama,0
55028,<entry1>  YT - Jireel - Dagar i regn - BOOST  <entry2> <artistName>  Ire  <trackName>  Osos de Colores,0
55029,<entry1>  YT - Jireel - Dagar i regn - BOOST  <entry2> <artistName>  Aria  <trackName>  99 Red Balloons,0
55030,<entry1>  PL Noel - Boost du 11/11 - 1k€ - 091121 - Trafic  <entry2> <artistName>  RA  <trackName>  Bolo,0
55031,<entry1>  PL Noel - Boost du 11/11 - 1k€ - 091121 - Trafic  <entry2> <artistName>  Raf  <trackName>  Due,0
55032,<entry1>  PL Noel - Boost du 11/11 - 1k€ - 091121 - Trafic  <entry2> <artistName>  AFI  <trackName>  3 1/2,0
55033,<entry1>  PL Noel - Boost du 11/11 - 1k€ - 091121 - Trafic  <entry2> <artistName>  ATFC  <trackName>  ATFC,0
55034,<entry1>  PL Noel - Boost du 11/11 - 1k€ - 091121 - Trafic  <entry2> <artistName>  91  <trackName>  Al final,0
55035,<entry1>  PL Noel - Boost du 11/11 - 1k€ - 091121 - Trafic  <entry2> <artistName>  Raf  <trackName>  Self Control,0
55036,<entry1>  PL Noel - Boost du 11/11 - 1k€ - 091121 - Trafic  <entry2> <artistName>  FiNCH  <trackName>  Du bist Du,0
55037,<entry1>  PL Noel - Boost du 11/11 - 1k€ - 091121 - Trafic  <entry2> <artistName>  91  <trackName>  Palo cortao,0
55038,<entry1>  PL Noel - Boost du 11/11 - 1k€ - 091121 - Trafic  <entry2> <artistName>  91  <trackName>  Esta noche,0
55039,<entry1>  PL Noel - Boost du 11/11 - 1k€ - 091121 - Trafic  <entry2> <artistName>  RA  <trackName>  Hop Wei Boys,0
55040,<entry1>  WMTH_SMOTW แปลเพลงฮิต_vdo view_Tiktok  <entry2> <artistName>  Miko  <trackName>  Diko,0
55041,<entry1>  WMTH_SMOTW แปลเพลงฮิต_vdo view_Tiktok  <entry2> <artistName>  Tiësto  <trackName>  WOW,0
55042,<entry1>  WMTH_SMOTW แปลเพลงฮิต_vdo view_Tiktok  <entry2> <artistName>  Stikstof  <trackName>  Toch,0
55043,<entry1>  WMTH_SMOTW แปลเพลงฮิต_vdo view_Tiktok  <entry2> <artistName>  2TikTok  <trackName>  Mas Jon,0
55044,<entry1>  WMTH_SMOTW แปลเพลงฮิต_vdo view_Tiktok  <entry2> <artistName>  Simo  <trackName>  Be With You,0
55045,<entry1>  WMTH_SMOTW แปลเพลงฮิต_vdo view_Tiktok  <entry2> <artistName>  Mowg  <trackName>  Stalk,0
55046,<entry1>  WMTH_SMOTW แปลเพลงฮิต_vdo view_Tiktok  <entry2> <artistName>  TH!S  <trackName>  Do You Want It,0
55047,<entry1>  WMTH_SMOTW แปลเพลงฮิต_vdo view_Tiktok  <entry2> <artistName>  Miko  <trackName>  Kiev,0
55048,<entry1>  WMTH_SMOTW แปลเพลงฮิต_vdo view_Tiktok  <entry2> <artistName>  Mowg  <trackName>  Void,0
55049,<entry1>  WMTH_SMOTW แปลเพลงฮิต_vdo view_Tiktok  <entry2> <artistName>  Miko  <trackName>  Knor,0
55050,<entry1>  Benson Boone - Ghost Town - SW  <entry2> <artistName>  Benson Boone  <trackName>  Ghost Town,1
55051,<entry1>  Benson Boone - Ghost Town - SW  <entry2> <artistName>  EBEN  <trackName>  Ghost Town,0
55052,<entry1>  Benson Boone - Ghost Town - SW  <entry2> <artistName>  Benson  <trackName>  Step To Me,0
55053,<entry1>  Benson Boone - Ghost Town - SW  <entry2> <artistName>  One  <trackName>  Becoming,0
55054,<entry1>  Benson Boone - Ghost Town - SW  <entry2> <artistName>  Owen  <trackName>  Lost,0
55055,<entry1>  Benson Boone - Ghost Town - SW  <entry2> <artistName>  One  <trackName>  Immersion,0
55056,<entry1>  Benson Boone - Ghost Town - SW  <entry2> <artistName>  One  <trackName>  Beginning,0
55057,<entry1>  Benson Boone - Ghost Town - SW  <entry2> <artistName>  EBEN  <trackName>  Jenny,0
55058,<entry1>  Benson Boone - Ghost Town - SW  <entry2> <artistName>  BRONSON  <trackName>  TENSE,0
55059,<entry1>  Benson Boone - Ghost Town - SW  <entry2> <artistName>  One  <trackName>  Resolution,0
55060,<entry1>  WMP - Reach - Sia - Snowman  <entry2> <artistName>  Sia  <trackName>  Snowman,1
55061,<entry1>  WMP - Reach - Sia - Snowman  <entry2> <artistName>  Maná  <trackName>  Ana,0
55062,<entry1>  WMP - Reach - Sia - Snowman  <entry2> <artistName>  Sia  <trackName>  Snowflake,0
55063,<entry1>  WMP - Reach - Sia - Snowman  <entry2> <artistName>  MEAN  <trackName>  So Mean,0
55064,<entry1>  WMP - Reach - Sia - Snowman  <entry2> <artistName>  Sia  <trackName>  Storm,0
55065,<entry1>  WMP - Reach - Sia - Snowman  <entry2> <artistName>  Snow  <trackName>  Dream,0
55066,<entry1>  WMP - Reach - Sia - Snowman  <entry2> <artistName>  Maná  <trackName>  Mar,0
55067,<entry1>  WMP - Reach - Sia - Snowman  <entry2> <artistName>  Many  <trackName>  Mecano,0
55068,<entry1>  WMP - Reach - Sia - Snowman  <entry2> <artistName>  Snow  <trackName>  Bad Men,0
55069,<entry1>  WMP - Reach - Sia - Snowman  <entry2> <artistName>  Sia  <trackName>  Wyoming,0
55070,<entry1>  Kevinho - Chama Neném [Tráfego] 10.11.21  <entry2> <artistName>  MC Kevinho  <trackName>  Chama Neném,1
55071,<entry1>  Kevinho - Chama Neném [Tráfego] 10.11.21  <entry2> <artistName>  210  <trackName>  210,0
55072,<entry1>  Kevinho - Chama Neném [Tráfego] 10.11.21  <entry2> <artistName>  Ninho  <trackName>  TTR,0
55073,<entry1>  Kevinho - Chama Neném [Tráfego] 10.11.21  <entry2> <artistName>  210  <trackName>  117,0
55074,<entry1>  Kevinho - Chama Neném [Tráfego] 10.11.21  <entry2> <artistName>  Hamza  <trackName>  Keke,0
55075,<entry1>  Kevinho - Chama Neném [Tráfego] 10.11.21  <entry2> <artistName>  Ninho  <trackName>  Aïcha,0
55076,<entry1>  Kevinho - Chama Neném [Tráfego] 10.11.21  <entry2> <artistName>  Ninho  <trackName>  Intro,0
55077,<entry1>  Kevinho - Chama Neném [Tráfego] 10.11.21  <entry2> <artistName>  Ninho  <trackName>  Tokarev,0
55078,<entry1>  Kevinho - Chama Neném [Tráfego] 10.11.21  <entry2> <artistName>  Ninho  <trackName>  Chino,0
55079,<entry1>  Kevinho - Chama Neném [Tráfego] 10.11.21  <entry2> <artistName>  Ninho  <trackName>  La zone,0
55080,<entry1>  Oliver Tree Final Phase  <entry2> <artistName>  LINA  <trackName>  LI,0
55081,<entry1>  Oliver Tree Final Phase  <entry2> <artistName>  Final Space  <trackName>  Final Space,0
55082,<entry1>  Oliver Tree Final Phase  <entry2> <artistName>  Sea  <trackName>  Lover,0
55083,<entry1>  Oliver Tree Final Phase  <entry2> <artistName>  Oliver Tree  <trackName>  All That,0
55084,<entry1>  Oliver Tree Final Phase  <entry2> <artistName>  LINA  <trackName>  LINAL,0
55085,<entry1>  Oliver Tree Final Phase  <entry2> <artistName>  Oliver Tree  <trackName>  All in All,0
55086,<entry1>  Oliver Tree Final Phase  <entry2> <artistName>  Oliver Tree  <trackName>  Cheapskate,0
55087,<entry1>  Oliver Tree Final Phase  <entry2> <artistName>  LINA  <trackName>  LINA,0
55088,<entry1>  Oliver Tree Final Phase  <entry2> <artistName>  Alpha  <trackName>  Sliver Light,0
55089,<entry1>  Oliver Tree Final Phase  <entry2> <artistName>  Oliver Tree  <trackName>  Fuckin Up,0
55090,"<entry1>  Casper The Ghost x Jutes - BAD - Boost CTG  <entry2> <artistName>  Casper The Ghost, Jutes  <trackName>  BAD",1
55091,<entry1>  Casper The Ghost x Jutes - BAD - Boost CTG  <entry2> <artistName>  Jules  <trackName>  Peru,0
55092,<entry1>  Casper The Ghost x Jutes - BAD - Boost CTG  <entry2> <artistName>  Cyspe  <trackName>  Chase The Mouse,0
55093,<entry1>  Casper The Ghost x Jutes - BAD - Boost CTG  <entry2> <artistName>  Cyspe  <trackName>  God,0
55094,<entry1>  Casper The Ghost x Jutes - BAD - Boost CTG  <entry2> <artistName>  The S  <trackName>  Go,0
55095,<entry1>  Casper The Ghost x Jutes - BAD - Boost CTG  <entry2> <artistName>  Cast  <trackName>  Avanser,0
55096,<entry1>  Casper The Ghost x Jutes - BAD - Boost CTG  <entry2> <artistName>  Cast  <trackName>  Party,0
55097,<entry1>  Casper The Ghost x Jutes - BAD - Boost CTG  <entry2> <artistName>  The Hi  <trackName>  I O U,0
55098,<entry1>  Casper The Ghost x Jutes - BAD - Boost CTG  <entry2> <artistName>  E The  <trackName>  Over The Moon,0
55099,<entry1>  Casper The Ghost x Jutes - BAD - Boost CTG  <entry2> <artistName>  Cast  <trackName>  Paper Chains,0
55100,<entry1>  PLUMAS LIKE | CLICK  <entry2> <artistName>  Plumas  <trackName>  Like,1
55101,<entry1>  PLUMAS LIKE | CLICK  <entry2> <artistName>  LUKA  <trackName>  Play,0
55102,<entry1>  PLUMAS LIKE | CLICK  <entry2> <artistName>  Mars  <trackName>  Play,0
55103,<entry1>  PLUMAS LIKE | CLICK  <entry2> <artistName>  Mars  <trackName>  Liu Lian,0
55104,<entry1>  PLUMAS LIKE | CLICK  <entry2> <artistName>  THICK  <trackName>  So Sick,0
55105,<entry1>  PLUMAS LIKE | CLICK  <entry2> <artistName>  Cali  <trackName>  Paola,0
55106,<entry1>  PLUMAS LIKE | CLICK  <entry2> <artistName>  Swick  <trackName>  Ticketz,0
55107,<entry1>  PLUMAS LIKE | CLICK  <entry2> <artistName>  Luna  <trackName>  Slide,0
55108,<entry1>  PLUMAS LIKE | CLICK  <entry2> <artistName>  Luke  <trackName>  Libre,0
55109,<entry1>  PLUMAS LIKE | CLICK  <entry2> <artistName>  Mars  <trackName>  Play (Click Radio Remix),0
55110,<entry1>  PRE-SAVE AVRIL LAVIGNE  <entry2> <artistName>  Nek  <trackName>  Cri,0
55111,<entry1>  PRE-SAVE AVRIL LAVIGNE  <entry2> <artistName>  Anvil  <trackName>  Sativa,0
55112,<entry1>  PRE-SAVE AVRIL LAVIGNE  <entry2> <artistName>  Nek  <trackName>  Es asi,0
55113,<entry1>  PRE-SAVE AVRIL LAVIGNE  <entry2> <artistName>  Nek  <trackName>  in Te,0
55114,<entry1>  PRE-SAVE AVRIL LAVIGNE  <entry2> <artistName>  Nek  <trackName>  Jane,0
55115,<entry1>  PRE-SAVE AVRIL LAVIGNE  <entry2> <artistName>  Ri  <trackName>  Highlife,0
55116,<entry1>  PRE-SAVE AVRIL LAVIGNE  <entry2> <artistName>  Avril Lavigne  <trackName>  Head Above Water,0
55117,<entry1>  PRE-SAVE AVRIL LAVIGNE  <entry2> <artistName>  Avril Lavigne  <trackName>  Head Above Water (feat. We The Kings),0
55118,<entry1>  PRE-SAVE AVRIL LAVIGNE  <entry2> <artistName>  Nek  <trackName>  Vai sola,0
55119,<entry1>  PRE-SAVE AVRIL LAVIGNE  <entry2> <artistName>  Nek  <trackName>  Ringo Nek,0
55120,<entry1>  Surf Curse - Freaks (feat Travis Barker)_TikTok_In-Feed Ad_clicks  <entry2> <artistName>  Surf Curse  <trackName>  Freaks,1
55121,<entry1>  Surf Curse - Freaks (feat Travis Barker)_TikTok_In-Feed Ad_clicks  <entry2> <artistName>  KSI  <trackName>  ok,0
55122,<entry1>  Surf Curse - Freaks (feat Travis Barker)_TikTok_In-Feed Ad_clicks  <entry2> <artistName>  Curse  <trackName>  Rap,0
55123,<entry1>  Surf Curse - Freaks (feat Travis Barker)_TikTok_In-Feed Ad_clicks  <entry2> <artistName>  Curse  <trackName>  Sufis,0
55124,<entry1>  Surf Curse - Freaks (feat Travis Barker)_TikTok_In-Feed Ad_clicks  <entry2> <artistName>  Barker  <trackName>  Clair,0
55125,<entry1>  Surf Curse - Freaks (feat Travis Barker)_TikTok_In-Feed Ad_clicks  <entry2> <artistName>  RAVI  <trackName>  PAUSE,0
55126,<entry1>  Surf Curse - Freaks (feat Travis Barker)_TikTok_In-Feed Ad_clicks  <entry2> <artistName>  KSI  <trackName>  Ares,0
55127,<entry1>  Surf Curse - Freaks (feat Travis Barker)_TikTok_In-Feed Ad_clicks  <entry2> <artistName>  RAVI  <trackName>  ROSES,0
55128,<entry1>  Surf Curse - Freaks (feat Travis Barker)_TikTok_In-Feed Ad_clicks  <entry2> <artistName>  RK  <trackName>  Euros,0
55129,<entry1>  Surf Curse - Freaks (feat Travis Barker)_TikTok_In-Feed Ad_clicks  <entry2> <artistName>  Dave Barker  <trackName>  Fat Cat,0
55130,<entry1>  ARRIVEE TIKTOK NINHO - boost video artiste - 1 k- Reach20211110180517  <entry2> <artistName>  Ninho  <trackName>  Bob,0
55131,<entry1>  ARRIVEE TIKTOK NINHO - boost video artiste - 1 k- Reach20211110180517  <entry2> <artistName>  Artes  <trackName>  Arriba,0
55132,<entry1>  ARRIVEE TIKTOK NINHO - boost video artiste - 1 k- Reach20211110180517  <entry2> <artistName>  WAR  <trackName>  War,0
55133,<entry1>  ARRIVEE TIKTOK NINHO - boost video artiste - 1 k- Reach20211110180517  <entry2> <artistName>  Arrival  <trackName>  Live,0
55134,<entry1>  ARRIVEE TIKTOK NINHO - boost video artiste - 1 k- Reach20211110180517  <entry2> <artistName>  Ninho  <trackName>  Aïcha,0
55135,<entry1>  ARRIVEE TIKTOK NINHO - boost video artiste - 1 k- Reach20211110180517  <entry2> <artistName>  Ninho  <trackName>  Vrais,0
55136,<entry1>  ARRIVEE TIKTOK NINHO - boost video artiste - 1 k- Reach20211110180517  <entry2> <artistName>  Ninho  <trackName>  Intro,0
55137,<entry1>  ARRIVEE TIKTOK NINHO - boost video artiste - 1 k- Reach20211110180517  <entry2> <artistName>  Ninho  <trackName>  Roro,0
55138,<entry1>  ARRIVEE TIKTOK NINHO - boost video artiste - 1 k- Reach20211110180517  <entry2> <artistName>  Ninho  <trackName>  Monotonie,0
55139,"<entry1>  ARRIVEE TIKTOK NINHO - boost video artiste - 1 k- Reach20211110180517  <entry2> <artistName>  Diana Kovaľová, Martin Schreiner, Giovanni Ricci, Julia Kramárová, Timotej Májský, Lucie Bikárová, Dominika Lukešová, Michal Šafrata, Esther Lubadika, Barbora Piešová  <trackName>  The Scientist",0
55140,<entry1>  D2C Ninho 5k Conversions  <entry2> <artistName>  Ninho  <trackName>  Filon,0
55141,<entry1>  D2C Ninho 5k Conversions  <entry2> <artistName>  Ninho  <trackName>  Vrais,0
55142,<entry1>  D2C Ninho 5k Conversions  <entry2> <artistName>  Ninho  <trackName>  Toutes options,0
55143,<entry1>  D2C Ninho 5k Conversions  <entry2> <artistName>  As Lions  <trackName>  Skin,0
55144,<entry1>  D2C Ninho 5k Conversions  <entry2> <artistName>  Ninho  <trackName>  La zone,0
55145,<entry1>  D2C Ninho 5k Conversions  <entry2> <artistName>  Ninho  <trackName>  Coffrer,0
55146,<entry1>  D2C Ninho 5k Conversions  <entry2> <artistName>  Ninho  <trackName>  Rose,0
55147,<entry1>  D2C Ninho 5k Conversions  <entry2> <artistName>  Inxs  <trackName>  Questions,0
55148,<entry1>  D2C Ninho 5k Conversions  <entry2> <artistName>  Sio  <trackName>  encounter,0
55149,<entry1>  D2C Ninho 5k Conversions  <entry2> <artistName>  Sio  <trackName>  i love it,0
55150,<entry1>  PREECOUTE DEEZER X NINHO 7.5K€ Reach  <entry2> <artistName>  Ninho  <trackName>  Aïcha,0
55151,<entry1>  PREECOUTE DEEZER X NINHO 7.5K€ Reach  <entry2> <artistName>  Reeko  <trackName>  Echo,0
55152,<entry1>  PREECOUTE DEEZER X NINHO 7.5K€ Reach  <entry2> <artistName>  Ninho  <trackName>  RER D,0
55153,<entry1>  PREECOUTE DEEZER X NINHO 7.5K€ Reach  <entry2> <artistName>  Ninho  <trackName>  Outro,0
55154,<entry1>  PREECOUTE DEEZER X NINHO 7.5K€ Reach  <entry2> <artistName>  Ninho  <trackName>  Goutte d'eau,0
55155,<entry1>  PREECOUTE DEEZER X NINHO 7.5K€ Reach  <entry2> <artistName>  Ninho  <trackName>  Promo,0
55156,<entry1>  PREECOUTE DEEZER X NINHO 7.5K€ Reach  <entry2> <artistName>  Ninho  <trackName>  Chino,0
55157,<entry1>  PREECOUTE DEEZER X NINHO 7.5K€ Reach  <entry2> <artistName>  Ninho  <trackName>  Rose,0
55158,<entry1>  PREECOUTE DEEZER X NINHO 7.5K€ Reach  <entry2> <artistName>  Otep  <trackName>  Zero,0
55159,<entry1>  PREECOUTE DEEZER X NINHO 7.5K€ Reach  <entry2> <artistName>  Ninho  <trackName>  Zipette,0
55160,<entry1>  PREECOUTE DEEZER X NINHO 7.5K€ Traffic20211110183306  <entry2> <artistName>  Ninho  <trackName>  TTR,0
55161,<entry1>  PREECOUTE DEEZER X NINHO 7.5K€ Traffic20211110183306  <entry2> <artistName>  Raf  <trackName>  Due,0
55162,<entry1>  PREECOUTE DEEZER X NINHO 7.5K€ Traffic20211110183306  <entry2> <artistName>  Ninho  <trackName>  Outro,0
55163,<entry1>  PREECOUTE DEEZER X NINHO 7.5K€ Traffic20211110183306  <entry2> <artistName>  Reeko  <trackName>  Echo,0
55164,<entry1>  PREECOUTE DEEZER X NINHO 7.5K€ Traffic20211110183306  <entry2> <artistName>  Ninho  <trackName>  Vrais,0
55165,<entry1>  PREECOUTE DEEZER X NINHO 7.5K€ Traffic20211110183306  <entry2> <artistName>  Ninho  <trackName>  RER D,0
55166,<entry1>  PREECOUTE DEEZER X NINHO 7.5K€ Traffic20211110183306  <entry2> <artistName>  Raf  <trackName>  Ti pretendo,0
55167,<entry1>  PREECOUTE DEEZER X NINHO 7.5K€ Traffic20211110183306  <entry2> <artistName>  Ninho  <trackName>  Goutte d'eau,0
55168,<entry1>  PREECOUTE DEEZER X NINHO 7.5K€ Traffic20211110183306  <entry2> <artistName>  Ninho  <trackName>  Rose,0
55169,<entry1>  PREECOUTE DEEZER X NINHO 7.5K€ Traffic20211110183306  <entry2> <artistName>  Ninho  <trackName>  Promo,0
55170,<entry1>  Meri Deal Te Beso Yo  <entry2> <artistName>  MDE  <trackName>  Bumper,0
55171,<entry1>  Meri Deal Te Beso Yo  <entry2> <artistName>  GOYO  <trackName>  Memories,0
55172,<entry1>  Meri Deal Te Beso Yo  <entry2> <artistName>  Amber  <trackName>  Yes,0
55173,<entry1>  Meri Deal Te Beso Yo  <entry2> <artistName>  Mel  <trackName>  Oh My God,0
55174,<entry1>  Meri Deal Te Beso Yo  <entry2> <artistName>  Mel  <trackName>  Allez,0
55175,<entry1>  Meri Deal Te Beso Yo  <entry2> <artistName>  Meredi  <trackName>  Exit Earth,0
55176,<entry1>  Meri Deal Te Beso Yo  <entry2> <artistName>  Metric  <trackName>  On The Sly,0
55177,<entry1>  Meri Deal Te Beso Yo  <entry2> <artistName>  Amber  <trackName>  Love On You,0
55178,<entry1>  Meri Deal Te Beso Yo  <entry2> <artistName>  Merci  <trackName>  Haunt Me,0
55179,<entry1>  Meri Deal Te Beso Yo  <entry2> <artistName>  SOYOU  <trackName>  I Miss You,0
55180,<entry1>  Medina - Teaser 2022  <entry2> <artistName>  Medina  <trackName>  Tegere,0
55181,<entry1>  Medina - Teaser 2022  <entry2> <artistName>  Dave 202  <trackName>  MME,0
55182,<entry1>  Medina - Teaser 2022  <entry2> <artistName>  Mednas  <trackName>  Taj,0
55183,<entry1>  Medina - Teaser 2022  <entry2> <artistName>  Mednas  <trackName>  In The Water,0
55184,<entry1>  Medina - Teaser 2022  <entry2> <artistName>  Medina  <trackName>  Maskerad,0
55185,<entry1>  Medina - Teaser 2022  <entry2> <artistName>  Medina  <trackName>  Skit 1 - 7 Dar,0
55186,<entry1>  Medina - Teaser 2022  <entry2> <artistName>  Medina  <trackName>  Gutter,0
55187,<entry1>  Medina - Teaser 2022  <entry2> <artistName>  Medina  <trackName>  Tecken,0
55188,<entry1>  Medina - Teaser 2022  <entry2> <artistName>  Medina  <trackName>  6:00 AM,0
55189,<entry1>  Medina - Teaser 2022  <entry2> <artistName>  Medina  <trackName>  Skit 3 - 7 Dar,0
55190,<entry1>  Ed Sheeran Overpass Graffiti  <entry2> <artistName>  Ed Sheeran  <trackName>  Overpass Graffiti,1
55191,<entry1>  Ed Sheeran Overpass Graffiti  <entry2> <artistName>  Ed Sheeran  <trackName>  Overpass Graffiti (Alle Farben Remix),1
55192,<entry1>  Ed Sheeran Overpass Graffiti  <entry2> <artistName>  Ed Sheeran  <trackName>  Overpass Graffiti (Alle Farben Extended Remix),1
55193,<entry1>  Ed Sheeran Overpass Graffiti  <entry2> <artistName>  Ed Sheeran  <trackName>  Overpass Graffiti (TCTS Extended Remix),1
55194,<entry1>  Ed Sheeran Overpass Graffiti  <entry2> <artistName>  Ed Sheeran  <trackName>  Overpass Graffiti (TCTS Remix),1
55195,<entry1>  Ed Sheeran Overpass Graffiti  <entry2> <artistName>  Raf  <trackName>  Eva,0
55196,<entry1>  Ed Sheeran Overpass Graffiti  <entry2> <artistName>  Ed Sheeran  <trackName>  Edoras,0
55197,<entry1>  Ed Sheeran Overpass Graffiti  <entry2> <artistName>  Ed Sheeran  <trackName>  Eraser,0
55198,<entry1>  Ed Sheeran Overpass Graffiti  <entry2> <artistName>  Ed Sheeran  <trackName>  One,0
55199,<entry1>  Ed Sheeran Overpass Graffiti  <entry2> <artistName>  Straffitti  <trackName>  LEPA,0
55200,<entry1>  co_fb_co9_mom_boyfriend_portuguese_126292_de_vp14_ago_387066  <entry2> <artistName>  GFRIEND  <trackName>  Yoru,0
55201,<entry1>  co_fb_co9_mom_boyfriend_portuguese_126292_de_vp14_ago_387066  <entry2> <artistName>  BOY  <trackName>  Mutual Friends,0
55202,<entry1>  co_fb_co9_mom_boyfriend_portuguese_126292_de_vp14_ago_387066  <entry2> <artistName>  Wind  <trackName>  Frei,0
55203,<entry1>  co_fb_co9_mom_boyfriend_portuguese_126292_de_vp14_ago_387066  <entry2> <artistName>  Muse  <trackName>  Rain,0
55204,<entry1>  co_fb_co9_mom_boyfriend_portuguese_126292_de_vp14_ago_387066  <entry2> <artistName>  BOY  <trackName>  Skin,0
55205,<entry1>  co_fb_co9_mom_boyfriend_portuguese_126292_de_vp14_ago_387066  <entry2> <artistName>  BOY  <trackName>  Fear,0
55206,<entry1>  co_fb_co9_mom_boyfriend_portuguese_126292_de_vp14_ago_387066  <entry2> <artistName>  Ouse  <trackName>  Cold,0
55207,<entry1>  co_fb_co9_mom_boyfriend_portuguese_126292_de_vp14_ago_387066  <entry2> <artistName>  Muse  <trackName>  Prague,0
55208,<entry1>  co_fb_co9_mom_boyfriend_portuguese_126292_de_vp14_ago_387066  <entry2> <artistName>  Muse  <trackName>  Coma,0
55209,<entry1>  co_fb_co9_mom_boyfriend_portuguese_126292_de_vp14_ago_387066  <entry2> <artistName>  Boef  <trackName>  SVP,0
55210,<entry1>  co_fb_co9_mom_boyfriend_spanish_81649_de_vp1_389860  <entry2> <artistName>  BOY  <trackName>  Mutual Friends,0
55211,<entry1>  co_fb_co9_mom_boyfriend_spanish_81649_de_vp1_389860  <entry2> <artistName>  SANNI  <trackName>  Sanni,0
55212,<entry1>  co_fb_co9_mom_boyfriend_spanish_81649_de_vp1_389860  <entry2> <artistName>  Wind  <trackName>  Frei,0
55213,<entry1>  co_fb_co9_mom_boyfriend_spanish_81649_de_vp1_389860  <entry2> <artistName>  BOY  <trackName>  Fear,0
55214,<entry1>  co_fb_co9_mom_boyfriend_spanish_81649_de_vp1_389860  <entry2> <artistName>  BOY  <trackName>  L'ombre de ses pas,0
55215,<entry1>  co_fb_co9_mom_boyfriend_spanish_81649_de_vp1_389860  <entry2> <artistName>  BOY  <trackName>  Skin,0
55216,<entry1>  co_fb_co9_mom_boyfriend_spanish_81649_de_vp1_389860  <entry2> <artistName>  YANS  <trackName>  SAN,0
55217,<entry1>  co_fb_co9_mom_boyfriend_spanish_81649_de_vp1_389860  <entry2> <artistName>  SANNI  <trackName>  Masis,0
55218,<entry1>  co_fb_co9_mom_boyfriend_spanish_81649_de_vp1_389860  <entry2> <artistName>  Paris  <trackName>  NIGHT,0
55219,<entry1>  co_fb_co9_mom_boyfriend_spanish_81649_de_vp1_389860  <entry2> <artistName>  BOY  <trackName>  Drive Darling,0
55220,<entry1>  [Indonesia] WrAR - Johnny Stimson - Material Things [Clicks] - P1 - R - 0062L00000VIrjPQAT  <entry2> <artistName>  Johnny Stimson  <trackName>  Material Things,1
55221,<entry1>  [Indonesia] WrAR - Johnny Stimson - Material Things [Clicks] - P1 - R - 0062L00000VIrjPQAT  <entry2> <artistName>  RA  <trackName>  Hong,0
55222,<entry1>  [Indonesia] WrAR - Johnny Stimson - Material Things [Clicks] - P1 - R - 0062L00000VIrjPQAT  <entry2> <artistName>  Sia  <trackName>  Kate,0
55223,<entry1>  [Indonesia] WrAR - Johnny Stimson - Material Things [Clicks] - P1 - R - 0062L00000VIrjPQAT  <entry2> <artistName>  RA  <trackName>  Arrival,0
55224,<entry1>  [Indonesia] WrAR - Johnny Stimson - Material Things [Clicks] - P1 - R - 0062L00000VIrjPQAT  <entry2> <artistName>  Master  <trackName>  Master,0
