id,data,label 
56917,<entry1>  [Phase 1] [FB Boosted] WrNa - Dan + Shay - Pick Out A Christmas Tree [Amazon Music] + Officially Christmas - P1 - R - 0062L00000WC8iZQAT  <entry2> <artistName>  Mason  <trackName>  Ramz,0
56918,<entry1>  [Phase 1] [FB Boosted] WrNa - Dan + Shay - Pick Out A Christmas Tree [Amazon Music] + Officially Christmas - P1 - R - 0062L00000WC8iZQAT  <entry2> <artistName>  Dan + Shay  <trackName>  Christmas Isn't Christmas,0
56919,"<entry1>  [Phase 1] [FB Boosted] WrNa - Dan + Shay - Pick Out A Christmas Tree [Amazon Music] + Officially Christmas - P1 - R - 0062L00000WC8iZQAT  <entry2> <artistName>  Diana Kovaľová, Martin Schreiner, Giovanni Ricci, Julia Kramárová, Timotej Májský, Lucie Bikárová, Dominika Lukešová, Michal Šafrata, Esther Lubadika, Barbora Piešová  <trackName>  Tancis sama",0
56920,<entry1>  [Phase 1] [FB Boosted] WrNa - Dan + Shay - Pick Out A Christmas Tree [Amazon Music] + Officially Christmas - P1 - R - 0062L00000WC8iZQAT  <entry2> <artistName>  Dan + Shay  <trackName>  Live Stream,0
56921,<entry1>  [Phase 1] [FB Boosted] WrNa - Dan + Shay - Pick Out A Christmas Tree [Amazon Music] + Officially Christmas - P1 - R - 0062L00000WC8iZQAT  <entry2> <artistName>  Dan + Shay  <trackName>  I'm the One,0
56922,<entry1>  [Phase 1] [FB Boosted] WrNa - Dan + Shay - Pick Out A Christmas Tree [Amazon Music] + Officially Christmas - P1 - R - 0062L00000WC8iZQAT  <entry2> <artistName>  Dan + Shay  <trackName>  All Nighter,0
56923,<entry1>  [Phase 1] [IG Boosted] WrNa - Dan + Shay - Pick Out A Christmas Tree [Amazon Music] + Officially Christmas - P1 - R - 0062L00000WC8iZQAT  <entry2> <artistName>  Dan + Shay  <trackName>  Pick Out a Christmas Tree,1
56924,<entry1>  [Phase 1] [IG Boosted] WrNa - Dan + Shay - Pick Out A Christmas Tree [Amazon Music] + Officially Christmas - P1 - R - 0062L00000WC8iZQAT  <entry2> <artistName>  Dan + Shay  <trackName>  Officially Christmas,1
56925,<entry1>  [Phase 1] [IG Boosted] WrNa - Dan + Shay - Pick Out A Christmas Tree [Amazon Music] + Officially Christmas - P1 - R - 0062L00000WC8iZQAT  <entry2> <artistName>  Master  <trackName>  Master,0
56926,<entry1>  [Phase 1] [IG Boosted] WrNa - Dan + Shay - Pick Out A Christmas Tree [Amazon Music] + Officially Christmas - P1 - R - 0062L00000WC8iZQAT  <entry2> <artistName>  Vistas  <trackName>  Calm,0
56927,<entry1>  [Phase 1] [IG Boosted] WrNa - Dan + Shay - Pick Out A Christmas Tree [Amazon Music] + Officially Christmas - P1 - R - 0062L00000WC8iZQAT  <entry2> <artistName>  ATB  <trackName>  9:00 AM,0
56928,<entry1>  [Phase 1] [IG Boosted] WrNa - Dan + Shay - Pick Out A Christmas Tree [Amazon Music] + Officially Christmas - P1 - R - 0062L00000WC8iZQAT  <entry2> <artistName>  Mason  <trackName>  Ramz,0
56929,<entry1>  [Phase 1] [IG Boosted] WrNa - Dan + Shay - Pick Out A Christmas Tree [Amazon Music] + Officially Christmas - P1 - R - 0062L00000WC8iZQAT  <entry2> <artistName>  Dan + Shay  <trackName>  Christmas Isn't Christmas,0
56930,<entry1>  [Phase 1] [IG Boosted] WrNa - Dan + Shay - Pick Out A Christmas Tree [Amazon Music] + Officially Christmas - P1 - R - 0062L00000WC8iZQAT  <entry2> <artistName>  Dan + Shay  <trackName>  I'm the One,0
56931,<entry1>  [Phase 1] [IG Boosted] WrNa - Dan + Shay - Pick Out A Christmas Tree [Amazon Music] + Officially Christmas - P1 - R - 0062L00000WC8iZQAT  <entry2> <artistName>  Dan + Shay  <trackName>  Live Stream,0
56932,<entry1>  [Phase 1] [IG Boosted] WrNa - Dan + Shay - Pick Out A Christmas Tree [Amazon Music] + Officially Christmas - P1 - R - 0062L00000WC8iZQAT  <entry2> <artistName>  Dan + Shay  <trackName>  All Nighter,0
56933,<entry1>  HI - VV - Alok - Wherever You Go - BE:PO546710  <entry2> <artistName>  210  <trackName>  210,0
56934,<entry1>  HI - VV - Alok - Wherever You Go - BE:PO546710  <entry2> <artistName>  Cher  <trackName>  Where Do You Go,0
56935,<entry1>  HI - VV - Alok - Wherever You Go - BE:PO546710  <entry2> <artistName>  GREE  <trackName>  LOOK,0
56936,<entry1>  HI - VV - Alok - Wherever You Go - BE:PO546710  <entry2> <artistName>  Alok  <trackName>  Wherever You Go (feat. John Martin),1
56937,<entry1>  HI - VV - Alok - Wherever You Go - BE:PO546710  <entry2> <artistName>  Alok  <trackName>  Pray,0
56938,<entry1>  HI - VV - Alok - Wherever You Go - BE:PO546710  <entry2> <artistName>  Wheel  <trackName>  Whelfare,0
56939,<entry1>  HI - VV - Alok - Wherever You Go - BE:PO546710  <entry2> <artistName>  ARLO  <trackName>  Rivers,0
56940,<entry1>  HI - VV - Alok - Wherever You Go - BE:PO546710  <entry2> <artistName>  Cher  <trackName>  Red,0
56941,<entry1>  HI - VV - Alok - Wherever You Go - BE:PO546710  <entry2> <artistName>  104  <trackName>  OUTRO,0
56942,<entry1>  HI - VV - Alok - Wherever You Go - BE:PO546710  <entry2> <artistName>  Reem  <trackName>  Everyday,0
56943,<entry1>  HI - VD - James Blunt - Pre-order - NL:PO547027  <entry2> <artistName>  James  <trackName>  Riders,0
56944,<entry1>  HI - VD - James Blunt - Pre-order - NL:PO547027  <entry2> <artistName>  James Blunt  <trackName>  High,0
56945,<entry1>  HI - VD - James Blunt - Pre-order - NL:PO547027  <entry2> <artistName>  Blur  <trackName>  Tame,0
56946,<entry1>  HI - VD - James Blunt - Pre-order - NL:PO547027  <entry2> <artistName>  Lune  <trackName>  BLUT,0
56947,<entry1>  HI - VD - James Blunt - Pre-order - NL:PO547027  <entry2> <artistName>  James Blunt  <trackName>  Bartender,0
56948,<entry1>  HI - VD - James Blunt - Pre-order - NL:PO547027  <entry2> <artistName>  James  <trackName>  Dear John,0
56949,<entry1>  HI - VD - James Blunt - Pre-order - NL:PO547027  <entry2> <artistName>  James  <trackName>  Not There,0
56950,<entry1>  HI - VD - James Blunt - Pre-order - NL:PO547027  <entry2> <artistName>  James Blunt  <trackName>  Shine On,0
56951,<entry1>  HI - VD - James Blunt - Pre-order - NL:PO547027  <entry2> <artistName>  James  <trackName>  Protect Me,0
56952,<entry1>  HI - VD - James Blunt - Pre-order - NL:PO547027  <entry2> <artistName>  James  <trackName>  Busted,0
56953,<entry1>  HI - Burna Boy - This Is Burnay Boy - NL:PO547419  <entry2> <artistName>  Burna Boy  <trackName>  Anybody,0
56954,<entry1>  HI - Burna Boy - This Is Burnay Boy - NL:PO547419  <entry2> <artistName>  Burna Boy  <trackName>  This Side,0
56955,<entry1>  HI - Burna Boy - This Is Burnay Boy - NL:PO547419  <entry2> <artistName>  Bunga  <trackName>  Bunga,0
56956,<entry1>  HI - Burna Boy - This Is Burnay Boy - NL:PO547419  <entry2> <artistName>  Burna Boy  <trackName>  Gbona,0
56957,<entry1>  HI - Burna Boy - This Is Burnay Boy - NL:PO547419  <entry2> <artistName>  RAT BOY  <trackName>  I H8 U,0
56958,<entry1>  HI - Burna Boy - This Is Burnay Boy - NL:PO547419  <entry2> <artistName>  BOY  <trackName>  This Is The Beginning,0
56959,<entry1>  HI - Burna Boy - This Is Burnay Boy - NL:PO547419  <entry2> <artistName>  Blur  <trackName>  This Is A Low,0
56960,<entry1>  HI - Burna Boy - This Is Burnay Boy - NL:PO547419  <entry2> <artistName>  Burna Boy  <trackName>  Ye,0
56961,<entry1>  HI - Burna Boy - This Is Burnay Boy - NL:PO547419  <entry2> <artistName>  169  <trackName>  This Way,0
56962,<entry1>  HI - Burna Boy - This Is Burnay Boy - NL:PO547419  <entry2> <artistName>  BOY  <trackName>  Skin,0
56963,<entry1>  Avril Lavigne - Bite Me  <entry2> <artistName>  Avril Lavigne  <trackName>  Bite Me,1
56964,<entry1>  Avril Lavigne - Bite Me  <entry2> <artistName>  Avril Lavigne  <trackName>  Don't Tell Me,0
56965,<entry1>  Avril Lavigne - Bite Me  <entry2> <artistName>  Avril Lavigne  <trackName>  It Was In Me,0
56966,<entry1>  Avril Lavigne - Bite Me  <entry2> <artistName>  Avril Lavigne  <trackName>  SpongeBob SquarePants Theme,0
56967,<entry1>  Avril Lavigne - Bite Me  <entry2> <artistName>  Avril Lavigne  <trackName>  Smile,0
56968,<entry1>  Avril Lavigne - Bite Me  <entry2> <artistName>  Avril Lavigne  <trackName>  Tell Me It's Over,0
56969,<entry1>  Avril Lavigne - Bite Me  <entry2> <artistName>  Anvil  <trackName>  Toe Jam,0
56970,<entry1>  Avril Lavigne - Bite Me  <entry2> <artistName>  Ri  <trackName>  Šta ćeš mi reći,0
56971,<entry1>  Avril Lavigne - Bite Me  <entry2> <artistName>  Avril Lavigne  <trackName>  Bright,0
56972,<entry1>  Avril Lavigne - Bite Me  <entry2> <artistName>  Avril Lavigne  <trackName>  Birdie,0
56973,<entry1>  Silk Sonic [An Evening With Silk Sonic]  <entry2> <artistName>  KSI  <trackName>  Ending it all,0
56974,<entry1>  Silk Sonic [An Evening With Silk Sonic]  <entry2> <artistName>  SEVEN  <trackName>  Sign,0
56975,<entry1>  Silk Sonic [An Evening With Silk Sonic]  <entry2> <artistName>  SEVEN  <trackName>  Get It,0
56976,<entry1>  Silk Sonic [An Evening With Silk Sonic]  <entry2> <artistName>  KSI  <trackName>  idk,0
56977,<entry1>  Silk Sonic [An Evening With Silk Sonic]  <entry2> <artistName>  SEVEN  <trackName>  Walking with You,0
56978,<entry1>  Silk Sonic [An Evening With Silk Sonic]  <entry2> <artistName>  Silky  <trackName>  Sticks and Stones,0
56979,<entry1>  Silk Sonic [An Evening With Silk Sonic]  <entry2> <artistName>  Sia  <trackName>  Music,0
56980,<entry1>  Silk Sonic [An Evening With Silk Sonic]  <entry2> <artistName>  SEVEN  <trackName>  War Within,0
56981,<entry1>  Silk Sonic [An Evening With Silk Sonic]  <entry2> <artistName>  KSI  <trackName>  WALKING WITH LIONS!!,0
56982,<entry1>  Silk Sonic [An Evening With Silk Sonic]  <entry2> <artistName>  KSI  <trackName>  I LIKE SPORTS,0
56983,<entry1>  Avril Lavigne - Bite Me  <entry2> <artistName>  Avril Lavigne  <trackName>  Bite Me,1
56984,<entry1>  Avril Lavigne - Bite Me  <entry2> <artistName>  Avril Lavigne  <trackName>  Don't Tell Me,0
56985,<entry1>  Avril Lavigne - Bite Me  <entry2> <artistName>  Avril Lavigne  <trackName>  It Was In Me,0
56986,<entry1>  Avril Lavigne - Bite Me  <entry2> <artistName>  Avril Lavigne  <trackName>  SpongeBob SquarePants Theme,0
56987,<entry1>  Avril Lavigne - Bite Me  <entry2> <artistName>  Avril Lavigne  <trackName>  Smile,0
56988,<entry1>  Avril Lavigne - Bite Me  <entry2> <artistName>  Avril Lavigne  <trackName>  Tell Me It's Over,0
56989,<entry1>  Avril Lavigne - Bite Me  <entry2> <artistName>  Anvil  <trackName>  Toe Jam,0
56990,<entry1>  Avril Lavigne - Bite Me  <entry2> <artistName>  Ri  <trackName>  Šta ćeš mi reći,0
56991,<entry1>  Avril Lavigne - Bite Me  <entry2> <artistName>  Avril Lavigne  <trackName>  Bright,0
56992,<entry1>  Avril Lavigne - Bite Me  <entry2> <artistName>  Avril Lavigne  <trackName>  Birdie,0
56993,<entry1>  Silk Sonic [An Evening With Silk Sonic]  <entry2> <artistName>  KSI  <trackName>  Ending it all,0
56994,<entry1>  Silk Sonic [An Evening With Silk Sonic]  <entry2> <artistName>  SEVEN  <trackName>  Sign,0
56995,<entry1>  Silk Sonic [An Evening With Silk Sonic]  <entry2> <artistName>  SEVEN  <trackName>  Get It,0
56996,<entry1>  Silk Sonic [An Evening With Silk Sonic]  <entry2> <artistName>  KSI  <trackName>  idk,0
56997,<entry1>  Silk Sonic [An Evening With Silk Sonic]  <entry2> <artistName>  SEVEN  <trackName>  Walking with You,0
56998,<entry1>  Silk Sonic [An Evening With Silk Sonic]  <entry2> <artistName>  Silky  <trackName>  Sticks and Stones,0
56999,<entry1>  Silk Sonic [An Evening With Silk Sonic]  <entry2> <artistName>  Sia  <trackName>  Music,0
57000,<entry1>  Silk Sonic [An Evening With Silk Sonic]  <entry2> <artistName>  SEVEN  <trackName>  War Within,0
57001,<entry1>  Silk Sonic [An Evening With Silk Sonic]  <entry2> <artistName>  KSI  <trackName>  WALKING WITH LIONS!!,0
57002,<entry1>  Silk Sonic [An Evening With Silk Sonic]  <entry2> <artistName>  KSI  <trackName>  I LIKE SPORTS,0
57003,"<entry1>  Int - Bruno Mars Silk Sonic - An Evening With Silk Sonic - Landing Page Views - Spotify – Copy  <entry2> <artistName>  London Philharmonic Orchestra & London Philharmonic Choir & Walter Susskind  <trackName>  Messiah, HWV 56, Pt. II: No. 41. Let Us Break Their Bonds Asunder",0
57004,"<entry1>  Int - Bruno Mars Silk Sonic - An Evening With Silk Sonic - Landing Page Views - Spotify – Copy  <entry2> <artistName>  Garrison Keillor, Robin Williams, Linda Williams & Prudence Johnson  <trackName>  Natasha Bedingfield - Single (Martijn Ten Velden & Mark Knight 'Future Funk' Remix)",0
57005,"<entry1>  Int - Bruno Mars Silk Sonic - An Evening With Silk Sonic - Landing Page Views - Spotify – Copy  <entry2> <artistName>  Garrison Keillor, Robin Williams, Linda Williams & Prudence Johnson  <trackName>  Ours The Armada - Suzanne Langille and Loren MazzaCane Conners covering Songs: Ohia",0
57006,"<entry1>  Int - Bruno Mars Silk Sonic - An Evening With Silk Sonic - Landing Page Views - Spotify – Copy  <entry2> <artistName>  Garrison Keillor, Robin Williams, Linda Williams & Prudence Johnson  <trackName>  Wizdom Life & Matt Fingaz/Fruits of Labor In The Sunshine featuring Talib Kweli",0
57007,"<entry1>  Int - Bruno Mars Silk Sonic - An Evening With Silk Sonic - Landing Page Views - Spotify – Copy  <entry2> <artistName>  Garrison Keillor, Robin Williams, Linda Williams & Prudence Johnson  <trackName>  Do You (Want To) Grind - The Japonize Elephants covering The Panoply Academy",0
57008,"<entry1>  Int - Bruno Mars Silk Sonic - An Evening With Silk Sonic - Landing Page Views - Spotify – Copy  <entry2> <artistName>  Garrison Keillor, Robin Williams, Linda Williams & Prudence Johnson  <trackName>  A Set Of Single Jigs Learned From Kevin's Father - John's Grandfather (Jigs)",0
57009,"<entry1>  Int - Bruno Mars Silk Sonic - An Evening With Silk Sonic - Landing Page Views - Spotify – Copy  <entry2> <artistName>  Garrison Keillor, Robin Williams, Linda Williams & Prudence Johnson  <trackName>  Precious Paris Featuring Paula Perry/On My Level featuring Faison aka Eddy Kane",0
57010,"<entry1>  Int - Bruno Mars Silk Sonic - An Evening With Silk Sonic - Landing Page Views - Spotify – Copy  <entry2> <artistName>  Garrison Keillor, Robin Williams, Linda Williams & Prudence Johnson  <trackName>  Rooster Presents Funk Deluxe featuring Mintzy Berry/Music Is Everywhere",0
57011,"<entry1>  Int - Bruno Mars Silk Sonic - An Evening With Silk Sonic - Landing Page Views - Spotify – Copy  <entry2> <artistName>  Garrison Keillor, Robin Williams, Linda Williams & Prudence Johnson  <trackName>  Over The Moor To Maggie / Fred Finn's / The Hunter's House (Reels)",0
57012,"<entry1>  Int - Bruno Mars Silk Sonic - An Evening With Silk Sonic - Landing Page Views - Spotify – Copy  <entry2> <artistName>  Garrison Keillor, Robin Williams, Linda Williams & Prudence Johnson  <trackName>  For The Ones Who Fall Asleep On Buses - Danielson covering Dave Fischoff",0
57013,<entry1>  Avril Lavigne (reach)  <entry2> <artistName>  Avril Lavigne  <trackName>  Crush,0
57014,<entry1>  Avril Lavigne (reach)  <entry2> <artistName>  Ri  <trackName>  U svojoj ligi (Intro),0
57015,<entry1>  Avril Lavigne (reach)  <entry2> <artistName>  VINNE  <trackName>  McLovin,0
57016,<entry1>  Avril Lavigne (reach)  <entry2> <artistName>  Anvil  <trackName>  On Fire,0
57017,<entry1>  Avril Lavigne (reach)  <entry2> <artistName>  ARSI  <trackName>  Zachem,0
57018,<entry1>  Avril Lavigne (reach)  <entry2> <artistName>  Avril Lavigne  <trackName>  Wish You Were Here,0
57019,<entry1>  Avril Lavigne (reach)  <entry2> <artistName>  Avril Lavigne  <trackName>  SpongeBob SquarePants Theme,0
57020,<entry1>  Avril Lavigne (reach)  <entry2> <artistName>  Avril Lavigne  <trackName>  Alice,0
57021,<entry1>  Avril Lavigne (reach)  <entry2> <artistName>  Anvil  <trackName>  Red Light,0
57022,<entry1>  Avril Lavigne (reach)  <entry2> <artistName>  Avril Lavigne  <trackName>  Head Above Water (feat. We The Kings),0
57023,<entry1>  [FB - Bruno Mars] WrNz - Silk Sonic - Album - P1 - R - 0062L00000WCcoNQAT [New Zealand]  <entry2> <artistName>  Zeana  <trackName>  Run,0
57024,<entry1>  [FB - Bruno Mars] WrNz - Silk Sonic - Album - P1 - R - 0062L00000WCcoNQAT [New Zealand]  <entry2> <artistName>  Mars  <trackName>  New Day,0
57025,<entry1>  [FB - Bruno Mars] WrNz - Silk Sonic - Album - P1 - R - 0062L00000WCcoNQAT [New Zealand]  <entry2> <artistName>  Mars  <trackName>  Zae,0
57026,<entry1>  [FB - Bruno Mars] WrNz - Silk Sonic - Album - P1 - R - 0062L00000WCcoNQAT [New Zealand]  <entry2> <artistName>  Mars  <trackName>  Bionic,0
57027,<entry1>  [FB - Bruno Mars] WrNz - Silk Sonic - Album - P1 - R - 0062L00000WCcoNQAT [New Zealand]  <entry2> <artistName>  Bruno Mars  <trackName>  Count On Me,0
57028,<entry1>  [FB - Bruno Mars] WrNz - Silk Sonic - Album - P1 - R - 0062L00000WCcoNQAT [New Zealand]  <entry2> <artistName>  Zeana  <trackName>  Alla,0
57029,<entry1>  [FB - Bruno Mars] WrNz - Silk Sonic - Album - P1 - R - 0062L00000WCcoNQAT [New Zealand]  <entry2> <artistName>  Ashland  <trackName>  Ashland,0
57030,<entry1>  [FB - Bruno Mars] WrNz - Silk Sonic - Album - P1 - R - 0062L00000WCcoNQAT [New Zealand]  <entry2> <artistName>  Ashland  <trackName>  Lady,0
57031,<entry1>  [FB - Bruno Mars] WrNz - Silk Sonic - Album - P1 - R - 0062L00000WCcoNQAT [New Zealand]  <entry2> <artistName>  New England  <trackName>  War,0
57032,<entry1>  [FB - Bruno Mars] WrNz - Silk Sonic - Album - P1 - R - 0062L00000WCcoNQAT [New Zealand]  <entry2> <artistName>  New England  <trackName>  Candy,0
57033,<entry1>  [FB - Anderson .Paak] WrNz - Silk Sonic - Album - P1 - R - 0062L00000WCcoNQAT [New Zealand]  <entry2> <artistName>  Anderson.Paak  <trackName>  Answers,0
57034,<entry1>  [FB - Anderson .Paak] WrNz - Silk Sonic - Album - P1 - R - 0062L00000WCcoNQAT [New Zealand]  <entry2> <artistName>  Vader  <trackName>  Anger,0
57035,<entry1>  [FB - Anderson .Paak] WrNz - Silk Sonic - Album - P1 - R - 0062L00000WCcoNQAT [New Zealand]  <entry2> <artistName>  Anderson.Paak  <trackName>  Combat,0
57036,<entry1>  [FB - Anderson .Paak] WrNz - Silk Sonic - Album - P1 - R - 0062L00000WCcoNQAT [New Zealand]  <entry2> <artistName>  Zeana  <trackName>  Alla,0
57037,<entry1>  [FB - Anderson .Paak] WrNz - Silk Sonic - Album - P1 - R - 0062L00000WCcoNQAT [New Zealand]  <entry2> <artistName>  Zeana  <trackName>  Hero,0
57038,<entry1>  [FB - Anderson .Paak] WrNz - Silk Sonic - Album - P1 - R - 0062L00000WCcoNQAT [New Zealand]  <entry2> <artistName>  Zander  <trackName>  Wonder,0
57039,<entry1>  [FB - Anderson .Paak] WrNz - Silk Sonic - Album - P1 - R - 0062L00000WCcoNQAT [New Zealand]  <entry2> <artistName>  New England  <trackName>  Candy,0
57040,<entry1>  [FB - Anderson .Paak] WrNz - Silk Sonic - Album - P1 - R - 0062L00000WCcoNQAT [New Zealand]  <entry2> <artistName>  New England  <trackName>  War,0
57041,<entry1>  [FB - Anderson .Paak] WrNz - Silk Sonic - Album - P1 - R - 0062L00000WCcoNQAT [New Zealand]  <entry2> <artistName>  Zeana  <trackName>  Run,0
57042,<entry1>  [FB - Anderson .Paak] WrNz - Silk Sonic - Album - P1 - R - 0062L00000WCcoNQAT [New Zealand]  <entry2> <artistName>  Headland  <trackName>  Win,0
57043,<entry1>  [FB/IG - Silk Sonic] WrNz - Silk Sonic - Album - P1 - R - 0062L00000WCcoNQAT [New Zealand]  <entry2> <artistName>  Zeana  <trackName>  Alla,0
57044,<entry1>  [FB/IG - Silk Sonic] WrNz - Silk Sonic - Album - P1 - R - 0062L00000WCcoNQAT [New Zealand]  <entry2> <artistName>  Ashland  <trackName>  Ashland,0
57045,<entry1>  [FB/IG - Silk Sonic] WrNz - Silk Sonic - Album - P1 - R - 0062L00000WCcoNQAT [New Zealand]  <entry2> <artistName>  Ashland  <trackName>  Lady,0
57046,<entry1>  [FB/IG - Silk Sonic] WrNz - Silk Sonic - Album - P1 - R - 0062L00000WCcoNQAT [New Zealand]  <entry2> <artistName>  New England  <trackName>  War,0
57047,<entry1>  [FB/IG - Silk Sonic] WrNz - Silk Sonic - Album - P1 - R - 0062L00000WCcoNQAT [New Zealand]  <entry2> <artistName>  New England  <trackName>  Candy,0
57048,<entry1>  [FB/IG - Silk Sonic] WrNz - Silk Sonic - Album - P1 - R - 0062L00000WCcoNQAT [New Zealand]  <entry2> <artistName>  Zeana  <trackName>  Run,0
57049,<entry1>  [FB/IG - Silk Sonic] WrNz - Silk Sonic - Album - P1 - R - 0062L00000WCcoNQAT [New Zealand]  <entry2> <artistName>  Headland  <trackName>  Win,0
57050,<entry1>  [FB/IG - Silk Sonic] WrNz - Silk Sonic - Album - P1 - R - 0062L00000WCcoNQAT [New Zealand]  <entry2> <artistName>  ZELO  <trackName>  Sip,0
57051,<entry1>  [FB/IG - Silk Sonic] WrNz - Silk Sonic - Album - P1 - R - 0062L00000WCcoNQAT [New Zealand]  <entry2> <artistName>  New England  <trackName>  No Zone,0
57052,<entry1>  [FB/IG - Silk Sonic] WrNz - Silk Sonic - Album - P1 - R - 0062L00000WCcoNQAT [New Zealand]  <entry2> <artistName>  Zeana  <trackName>  La Voix,0
57053,<entry1>  [IGS/IG Reels - Silk Sonic] WrNz - Silk Sonic - Album - P1 - R - 0062L00000WCcoNQAT [New Zealand]  <entry2> <artistName>  Zeana  <trackName>  Alla,0
57054,<entry1>  [IGS/IG Reels - Silk Sonic] WrNz - Silk Sonic - Album - P1 - R - 0062L00000WCcoNQAT [New Zealand]  <entry2> <artistName>  Ashland  <trackName>  Ashland,0
57055,<entry1>  [IGS/IG Reels - Silk Sonic] WrNz - Silk Sonic - Album - P1 - R - 0062L00000WCcoNQAT [New Zealand]  <entry2> <artistName>  Eels  <trackName>  New Alphabet,0
57056,<entry1>  [IGS/IG Reels - Silk Sonic] WrNz - Silk Sonic - Album - P1 - R - 0062L00000WCcoNQAT [New Zealand]  <entry2> <artistName>  Ashland  <trackName>  Lady,0
57057,<entry1>  [IGS/IG Reels - Silk Sonic] WrNz - Silk Sonic - Album - P1 - R - 0062L00000WCcoNQAT [New Zealand]  <entry2> <artistName>  New England  <trackName>  Candy,0
57058,<entry1>  [IGS/IG Reels - Silk Sonic] WrNz - Silk Sonic - Album - P1 - R - 0062L00000WCcoNQAT [New Zealand]  <entry2> <artistName>  New England  <trackName>  War,0
57059,<entry1>  [IGS/IG Reels - Silk Sonic] WrNz - Silk Sonic - Album - P1 - R - 0062L00000WCcoNQAT [New Zealand]  <entry2> <artistName>  Zeana  <trackName>  Run,0
57060,<entry1>  [IGS/IG Reels - Silk Sonic] WrNz - Silk Sonic - Album - P1 - R - 0062L00000WCcoNQAT [New Zealand]  <entry2> <artistName>  Headland  <trackName>  Win,0
57061,<entry1>  [IGS/IG Reels - Silk Sonic] WrNz - Silk Sonic - Album - P1 - R - 0062L00000WCcoNQAT [New Zealand]  <entry2> <artistName>  Reebs  <trackName>  Luv,0
57062,<entry1>  [IGS/IG Reels - Silk Sonic] WrNz - Silk Sonic - Album - P1 - R - 0062L00000WCcoNQAT [New Zealand]  <entry2> <artistName>  Eels  <trackName>  Accident Prone,0
57063,<entry1>  AAtln - GAYLE - Abcdefu [Pt. 2] (Phase 2 - DSPs) [IG Reels] - P2 - R - 0062L00000WCn3qQAD [United States]  <entry2> <artistName>  GAYLE  <trackName>  abcdefu,1
57064,<entry1>  AAtln - GAYLE - Abcdefu [Pt. 2] (Phase 2 - DSPs) [IG Reels] - P2 - R - 0062L00000WCn3qQAD [United States]  <entry2> <artistName>  Eels  <trackName>  End Times,0
57065,<entry1>  AAtln - GAYLE - Abcdefu [Pt. 2] (Phase 2 - DSPs) [IG Reels] - P2 - R - 0062L00000WCn3qQAD [United States]  <entry2> <artistName>  Unité  <trackName>  Unité,0
57066,<entry1>  AAtln - GAYLE - Abcdefu [Pt. 2] (Phase 2 - DSPs) [IG Reels] - P2 - R - 0062L00000WCn3qQAD [United States]  <entry2> <artistName>  Eels  <trackName>  Unhinged,0
57067,<entry1>  AAtln - GAYLE - Abcdefu [Pt. 2] (Phase 2 - DSPs) [IG Reels] - P2 - R - 0062L00000WCn3qQAD [United States]  <entry2> <artistName>  Artes  <trackName>  3000,0
57068,<entry1>  AAtln - GAYLE - Abcdefu [Pt. 2] (Phase 2 - DSPs) [IG Reels] - P2 - R - 0062L00000WCn3qQAD [United States]  <entry2> <artistName>  The Staves  <trackName>  Feel,0
57069,<entry1>  AAtln - GAYLE - Abcdefu [Pt. 2] (Phase 2 - DSPs) [IG Reels] - P2 - R - 0062L00000WCn3qQAD [United States]  <entry2> <artistName>  Eels  <trackName>  Dust of Ages,0
57070,<entry1>  AAtln - GAYLE - Abcdefu [Pt. 2] (Phase 2 - DSPs) [IG Reels] - P2 - R - 0062L00000WCn3qQAD [United States]  <entry2> <artistName>  ABC  <trackName>  Na sianie,0
57071,<entry1>  AAtln - GAYLE - Abcdefu [Pt. 2] (Phase 2 - DSPs) [IG Reels] - P2 - R - 0062L00000WCn3qQAD [United States]  <entry2> <artistName>  ABC  <trackName>  Tin Pan Alley,0
57072,<entry1>  AAtln - GAYLE - Abcdefu [Pt. 2] (Phase 2 - DSPs) [IG Reels] - P2 - R - 0062L00000WCn3qQAD [United States]  <entry2> <artistName>  ABC  <trackName>  Jedyna swiatlosc,0
57073,<entry1>  Big Beat: Atlantic Chill - Nostalgic Memory [Q4 2021]  IG Boosted - P1 - R - 0062L00000VJ6zpQAD [USA]  <entry2> <artistName>  Tai Chi  <trackName>  Lan,0
57074,<entry1>  Big Beat: Atlantic Chill - Nostalgic Memory [Q4 2021]  IG Boosted - P1 - R - 0062L00000VJ6zpQAD [USA]  <entry2> <artistName>  Tal  <trackName>  ADN,0
57075,<entry1>  Big Beat: Atlantic Chill - Nostalgic Memory [Q4 2021]  IG Boosted - P1 - R - 0062L00000VJ6zpQAD [USA]  <entry2> <artistName>  TAL  <trackName>  ADN,0
57076,<entry1>  Big Beat: Atlantic Chill - Nostalgic Memory [Q4 2021]  IG Boosted - P1 - R - 0062L00000VJ6zpQAD [USA]  <entry2> <artistName>  MEM  <trackName>  Twisted,0
57077,<entry1>  Big Beat: Atlantic Chill - Nostalgic Memory [Q4 2021]  IG Boosted - P1 - R - 0062L00000VJ6zpQAD [USA]  <entry2> <artistName>  Tai Chi  <trackName>  Wan,0
57078,<entry1>  Big Beat: Atlantic Chill - Nostalgic Memory [Q4 2021]  IG Boosted - P1 - R - 0062L00000VJ6zpQAD [USA]  <entry2> <artistName>  Tai Chi  <trackName>  Pao,0
