index,entry,combineScore,trueLabel
1850.0,<entry1>  Ilta - Taivas maan päällä - IGS  <entry2> <artistName>  Ilta  <trackName>  Taivas maan päällä,1.0,1.0
1860.0,<entry1>  Avril Lavigne - Bite Me - IGS  <entry2> <artistName>  Avril Lavigne  <trackName>  Bite Me,1.0,1.0
1870.0,<entry1>  Avril Lavigne - Bite Me - FB  <entry2> <artistName>  Avril Lavigne  <trackName>  Bite Me,1.0,1.0
1890.0,<entry1>  Ilta - Taivas maan päällä - FB  <entry2> <artistName>  Ilta  <trackName>  Taivas maan päällä,1.0,1.0
1930.0,<entry1>  David Bowie - Box Brillant Adventure - PO - NOV 2021  <entry2> <artistName>  David Bowie  <trackName>  Brilliant Adventure,0.97,1.0
1940.0,<entry1>  WMP - Minelli - Nothing hurts - FB/IG - Traffic  <entry2> <artistName>  Minelli  <trackName>  Nothing Hurts,1.0,1.0
1970.0,<entry1>  Anitta Envolver  <entry2> <artistName>  Anitta  <trackName>  Envolver,1.0,1.0
1980.0,<entry1>  Anitta Envolver Rep Video  <entry2> <artistName>  Anitta  <trackName>  Envolver,1.0,1.0
1990.0,<entry1>  Avril Lavigne Bite Me  <entry2> <artistName>  Avril Lavigne  <trackName>  Bite Me,1.0,1.0
2020.0,<entry1>  Leon Leiden Una Chica Como Tú  <entry2> <artistName>  Leon Leiden  <trackName>  Una Chica Como Tú,1.0,1.0
2060.0,<entry1>  Sharlene Dopamina  <entry2> <artistName>  Sharlene  <trackName>  Dopamina,1.0,1.0
2070.0,<entry1>  A36 - Block (View)  <entry2> <artistName>  A36  <trackName>  BLOCK,1.0,1.0
2080.0,<entry1>  A36 - Block (Rækkevide)  <entry2> <artistName>  A36  <trackName>  BLOCK,1.0,1.0
2140.0,<entry1>  2615 | WMA ADS | EC | Black Friday 2021 | P0TBC__Conversions  <entry2> <artistName>  FRIDAY  <trackName>  21,1.0,0.0
2150.0,<entry1>  KEIKO NECESARIO - GABI NOV 2021 AUDIO ADS  <entry2> <artistName>  Keiko Necesario  <trackName>  Gabi,1.0,1.0
2170.0,<entry1>  Vanesa Martín - Y yo latiendo - SGL - NOV 2021  <entry2> <artistName>  Vanesa Martín  <trackName>  Y yo latiendo,1.0,1.0
2180.0,<entry1>  A36 - AREA 36 - BLOCK  <entry2> <artistName>  A36  <trackName>  BLOCK,1.0,1.0
2220.0,<entry1>  2622 | WMA ADS | BF | NLE CHOPPA | JUMPIN | P067978  <entry2> <artistName>  NLE Choppa  <trackName>  Jumpin,1.0,1.0
2230.0,<entry1>  A36 - BLOCK  <entry2> <artistName>  A36  <trackName>  BLOCK,1.0,1.0
2240.0,<entry1>  ST. WOLF - INFATUATION NOV 2021 AUDIO ADS  <entry2> <artistName>  ST. WOLF  <trackName>  Infatuation,1.0,1.0
2260.0,<entry1>  CATRIONA - LOVE LANGUAGE NOV 2021 AUDIO ADS  <entry2> <artistName>  Catriona  <trackName>  Love Language,1.0,1.0
2270.0,<entry1>  Rhys - Cry over me  <entry2> <artistName>  Rhys  <trackName>  Cry over me,1.0,1.0
2280.0,"<entry1>  ANI - Tyttö sä oot tähti  <entry2> <artistName>  ANI  <trackName>  Tyttö, sä oot tähti",0.982,1.0
2290.0,<entry1>  Gambi - BDC - Single Khedma - 2k€ - Traffic - 121121  <entry2> <artistName>  Gambi  <trackName>  Khedma,1.0,1.0
2300.0,<entry1>  WrIe - Avril Lavigne - Bite Me - P1 - R - 0062L00000WCoQVQA1 [Ireland]  <entry2> <artistName>  Avril Lavigne  <trackName>  Bite Me,1.0,1.0
2303.0,<entry1>  WrRE - Benson Boone - GHOST TOWN [Respend] - P2 - R - 0062L00000WCZgpQAH [Related Artist Targeting - United States]  <entry2> <artistName>  Benson Boone  <trackName>  Ghost Town,1.0,1.0
2304.0,<entry1>  Atln - 22Gz - Suburban Pt. 2 [Spotify Push] - P2 - R - 0062L00000WCjhIQAT  <entry2> <artistName>  22Gz  <trackName>  Suburban Pt. 2,1.0,1.0
2306.0,<entry1>  WrRE - Benson Boone - GHOST TOWN [Respend] - P2 - R - 0062L00000WCZgpQAH [United States]  <entry2> <artistName>  Benson Boone  <trackName>  Ghost Town,1.0,1.0
2308.0,<entry1>  BgBt - Minelli - Nothing Hurts - P1 - R - 0062L00000WCtOTQA1 [United States]  <entry2> <artistName>  Minelli  <trackName>  Nothing Hurts,1.0,1.0
2310.0,<entry1>  Eltr  - Avril Lavigne - Bite Me [Boosted] - P1 - R - 0062L00000WCTAAQA5 [United States]  <entry2> <artistName>  Avril Lavigne  <trackName>  Bite Me,1.0,1.0
2311.0,<entry1>  WrRE - IV4 - Stroke - P1 - R - 0062L00000WC8uqQAD [United States]  <entry2> <artistName>  IV4  <trackName>  Stroke,1.0,1.0
2322.0,<entry1>  N006371 - Micro TDH - Nueve - Maintenance  <entry2> <artistName>  Micro TDH  <trackName>  Nueve (Intro),1.0,1.0
2323.0,<entry1>  N006371 - Micro TDH - Nueve - Maintenance  <entry2> <artistName>  Micro Tdh  <trackName>  Nueve (Intro),1.0,1.0
2411.0,<entry1>  YT - A36 - Block - BOOST  <entry2> <artistName>  A36  <trackName>  BLOCK,1.0,1.0
2421.0,<entry1>  WrRE - Smiley - Breakdown + Buy or Bye 2 - P1 - R - 0062L00000WCTtuQAH (Buy or Bye 2 release) [USA]  <entry2> <artistName>  Smiley  <trackName>  Breakdown,1.0,1.0
2451.0,<entry1>  Ilta - Taivas maan päällä  <entry2> <artistName>  Ilta  <trackName>  Taivas maan päällä,1.0,1.0
2471.0,<entry1>  Avril Lavigne - Bite Me  <entry2> <artistName>  Avril Lavigne  <trackName>  Bite Me,1.0,1.0
2481.0,<entry1>  A36 - Block  <entry2> <artistName>  A36  <trackName>  BLOCK,1.0,1.0
2491.0,<entry1>  Omah Lay - Free My Mind  <entry2> <artistName>  Omah Lay  <trackName>  Free My Mind,1.0,1.0
2501.0,<entry1>  Avril Lavigne - Bite Me  <entry2> <artistName>  Avril Lavigne  <trackName>  Bite Me,1.0,1.0
2511.0,<entry1>  Avril Lavigne - Bite Me - Boost Avril  <entry2> <artistName>  Avril Lavigne  <trackName>  Bite Me,1.0,1.0
2541.0,<entry1>  HI - Zoe Livay - Vloek - NL:PO(adcredits)  <entry2> <artistName>  Zoë Livay  <trackName>  Vloek,0.956,1.0
2571.0,<entry1>  Robin Schulz & Dennis Lloyd - Young Right Now  <entry2> <artistName>  Robin Schulz & Dennis Lloyd  <trackName>  Young Right Now,1.0,1.0
2581.0,<entry1>  Lil Uzi Vert - Demon High #2_TikTok_Promoted Post_clicks  <entry2> <artistName>  Lil Uzi Vert  <trackName>  Demon High,1.0,1.0
2582.0,<entry1>  Lil Uzi Vert - Demon High #2_TikTok_Promoted Post_clicks  <entry2> <artistName>  KSI  <trackName>  ok,0.92,0.0
2583.0,<entry1>  Lil Uzi Vert - Demon High #2_TikTok_Promoted Post_clicks  <entry2> <artistName>  LemON  <trackName>  Po,0.92,0.0
2601.0,<entry1>  Int - Ed Sheeran - Overpass Graffiti MV - Traffic - Spotify  <entry2> <artistName>  Ed Sheeran  <trackName>  Overpass Graffiti,1.0,1.0
2602.0,<entry1>  Int - Ed Sheeran - Overpass Graffiti MV - Traffic - Spotify  <entry2> <artistName>  Ed Sheeran  <trackName>  Overpass Graffiti (TCTS Remix),1.0,1.0
2613.0,<entry1>  HI - VV - Alok - Wherever You Go - BE:PO546710  <entry2> <artistName>  Alok  <trackName>  Wherever You Go (feat. John Martin),1.0,1.0
2631.0,<entry1>  WMP - Minelli - Nothing Hurts - Traffic  <entry2> <artistName>  Minelli  <trackName>  Nothing Hurts,1.0,1.0
2651.0,"<entry1>  ANI - Tyttö sä oot tähti  <entry2> <artistName>  ANI  <trackName>  Tyttö, sä oot tähti",0.982,1.0
2681.0,<entry1>  Malou - Let You Go_TikTok_In-Feed Ad_clicks  <entry2> <artistName>  Malou  <trackName>  Let You Go,1.0,1.0
2682.0,<entry1>  Malou - Let You Go_TikTok_In-Feed Ad_clicks  <entry2> <artistName>  KSI  <trackName>  ok,0.92,0.0
2691.0,<entry1>  Int - Avril Lavigne - Bite Me - Traffic - Spotify  <entry2> <artistName>  Avril Lavigne  <trackName>  Bite Me,1.0,1.0
2701.0,<entry1>  JC Stewart - DSYLM FLight 3_TikTok_In-Feed Ad_clicks  <entry2> <artistName>  KSI  <trackName>  ok,0.92,0.0
2711.0,<entry1>  A36 - AREA 36 / BLOCK - Musikvideo Block Ute nu - Boost A36  <entry2> <artistName>  A36  <trackName>  BLOCK,1.0,1.0
2731.0,<entry1>  A36 - AREA 36 / BLOCK - Ute nu - Dark post  <entry2> <artistName>  A36  <trackName>  BLOCK,1.0,1.0
2741.0,<entry1>  A36 - AREA 36 / BLOCK - Musikvideo Block Ute nu - Boost A36 - NORGE  <entry2> <artistName>  A36  <trackName>  BLOCK,1.0,1.0
2751.0,<entry1>  A36 - AREA 36 / BLOCK - Ute nu - Dark post - NORGE  <entry2> <artistName>  A36  <trackName>  BLOCK,1.0,1.0
2771.0,<entry1>  A36 - AREA 36 / BLOCK - Musikvideo Block Ute nu - Boost A36 - FINLAND  <entry2> <artistName>  A36  <trackName>  BLOCK,1.0,1.0
2781.0,<entry1>  FOALS - Wake Me Up (Track)_TikTok_Promoted Post_engagement  <entry2> <artistName>  Foals  <trackName>  Wake Me Up,1.0,1.0
2791.0,<entry1>  A36 - AREA 36 / BLOCK - Ute nu - Dark post - FINLAND  <entry2> <artistName>  A36  <trackName>  BLOCK,1.0,1.0
2801.0,<entry1>  Gayle - ABCDEFU  <entry2> <artistName>  GAYLE  <trackName>  abcdefu,1.0,1.0
2811.0,"<entry1>  ANI - Tyttö sä oot tähti - boost  <entry2> <artistName>  ANI  <trackName>  Tyttö, sä oot tähti",0.97,1.0
2831.0,<entry1>  Warner Music Canada - Montreal - Amir - Ressources [Deluxe] - P1 - R - 0062L00000WCpy3QAD  <entry2> <artistName>  of Montreal  <trackName>  Montreal,0.9279999999999999,0.0
2841.0,<entry1>  Gambi - BDC - Single Khedma - 1k€ - Traffic - 121121  <entry2> <artistName>  Gambi  <trackName>  Khedma,1.0,1.0
2871.0,<entry1>  Salma Lo Peor  <entry2> <artistName>  Salma  <trackName>  Lo Peor,1.0,1.0
2881.0,<entry1>  Leon Leiden Una Chica Como Tú  <entry2> <artistName>  Leon Leiden  <trackName>  Una Chica Como Tú,1.0,1.0
2891.0,<entry1>  WrRE - brother sundance - Rat Race EP - P1 - R - 0062L00000VIg1DQAT  <entry2> <artistName>  brother sundance  <trackName>  Rat Race,1.0,1.0
2901.0,<entry1>  Anitta Envolver  <entry2> <artistName>  Anitta  <trackName>  Envolver,1.0,1.0
2911.0,<entry1>  WrRE - Omah Lay - Free My Mind - P1 - R - 0062L00000WCWTBQA5 [United States]  <entry2> <artistName>  Omah Lay  <trackName>  Free My Mind,1.0,1.0
2931.0,<entry1>  [Buy or Bye 2] WrRE - Smiley - Breakdown + Buy or Bye 2 - P1 - R - 0062L00000WCTtuQAH (Buy or Bye 2 pre-save)-gGHiI  <entry2> <artistName>  Smiley  <trackName>  Breakdown,1.0,1.0
2988.0,<entry1>  DOM_Luss_4th_ppe-youtube_13Nov2021_youtube_fb_artist_nfm_vdo-tease1  <entry2> <artistName>  USS  <trackName>  Us,1.0,0.0
2991.0,<entry1>  Kelly Clarkson Birthday Campaign  <entry2> <artistName>  Rampa  <trackName>  Ay,0.92,0.0
3011.0,<entry1>  Int - Ed Sheeran - Overpass Graffiti MV - Landing Page Views - Spotify  <entry2> <artistName>  Ed Sheeran  <trackName>  Overpass Graffiti,1.0,1.0
3018.0,<entry1>  Int - Ed Sheeran - Overpass Graffiti MV - Landing Page Views - Spotify  <entry2> <artistName>  Ed Sheeran  <trackName>  Overpass Graffiti (TCTS Remix),1.0,1.0
3051.0,<entry1>  [INTL] PINK SWEAT$ NOTHING FEELS BETTER  <entry2> <artistName>  Pink  <trackName>  Feel,1.0,0.0
3052.0,<entry1>  [INTL] PINK SWEAT$ NOTHING FEELS BETTER  <entry2> <artistName>  Pink Sweat$  <trackName>  Nothing Feels Better,1.0,1.0
3061.0,<entry1>  [INTL] COLDPLAY ED SHEERAN FIX YOU  <entry2> <artistName>  Coldplay  <trackName>  Fix You,1.0,1.0
3062.0,<entry1>  [INTL] COLDPLAY ED SHEERAN FIX YOU  <entry2> <artistName>  Ay Em  <trackName>  LA,0.92,0.0
3069.0,<entry1>  [INTL] COLDPLAY ED SHEERAN FIX YOU  <entry2> <artistName>  Coldplay  <trackName>  Fix You (Quiet),0.9580000000000001,1.0
3073.0,<entry1>  [INTL] SILK SONIC SMOKIN OUT THE WINDOW REELS  <entry2> <artistName>  LSP  <trackName>  OK,0.92,0.0
3079.0,<entry1>  [INTL] SILK SONIC SMOKIN OUT THE WINDOW REELS  <entry2> <artistName>  SIL  <trackName>  Windows (Ralvero Remix),0.928,0.0
3080.0,<entry1>  [INTL] SILK SONIC SMOKIN OUT THE WINDOW REELS  <entry2> <artistName>  Sil  <trackName>  Windows (Ralvero Remix),0.928,0.0
3091.0,<entry1>  WrRE - Smiley - Breakdown + Buy or Bye 2 - P1 - R - 0062L00000WCTtuQAH (Buy or Bye 2 Release) (row e) [United States]  <entry2> <artistName>  Smiley  <trackName>  Breakdown,1.0,1.0
3171.0,<entry1>  drenaz fendi  <entry2> <artistName>  DreNaz  <trackName>  Fendi,1.0,1.0
3191.0,<entry1>  Rod Stewart - The Tears Of Hercules - Out Now - Phase 3_Facebook_Feed Ad_engagement  <entry2> <artistName>  Rod Stewart  <trackName>  The Tears Of Hercules,1.0,1.0
3201.0,<entry1>  Falco Emotional Deluxe - Out Now - Pre Rolls_Facebook_Feed Ad_clicks  <entry2> <artistName>  Falco  <trackName>  Emotional,1.0,1.0
3203.0,<entry1>  Falco Emotional Deluxe - Out Now - Pre Rolls_Facebook_Feed Ad_clicks  <entry2> <artistName>  KSI  <trackName>  ok,0.92,0.0
3211.0,<entry1>  Amazon Falco Emotional Deluxe - Out Now - Amazon_Pre Rolls_Facebook_Feed Ad_engagement2  <entry2> <artistName>  T2  <trackName>  OK,1.0,0.0
3212.0,<entry1>  Amazon Falco Emotional Deluxe - Out Now - Amazon_Pre Rolls_Facebook_Feed Ad_engagement2  <entry2> <artistName>  Falco  <trackName>  Emotional,1.0,1.0
3221.0,<entry1>  Falco Emotional Deluxe - Out Now - Pre Rolls_Instagram_Feed Ad_clicks  <entry2> <artistName>  Falco  <trackName>  Emotional,1.0,1.0
3231.0,<entry1>  Falco Emotional Deluxe - Out Now - Pre Rolls_Instagram_Story Ad_clicks  <entry2> <artistName>  Falco  <trackName>  Emotional,1.0,1.0
3241.0,<entry1>  Falco Emotional Deluxe - Out Now - Pre Rolls_Facebook_Promoted Post_engagement  <entry2> <artistName>  Falco  <trackName>  Emotional,1.0,1.0
3251.0,<entry1>  Arttu Wiskari - Kolmas pyörä - IGS  <entry2> <artistName>  Arttu Wiskari  <trackName>  Kolmas pyörä,1.0,1.0
3261.0,<entry1>  ABREU - Sabotage - IGS  <entry2> <artistName>  ABREU  <trackName>  Sabotage,1.0,1.0
3271.0,<entry1>  Suvi Teräsniska - Kriisit - IGS  <entry2> <artistName>  Suvi Teräsniska  <trackName>  Kriisit,1.0,1.0
3281.0,<entry1>  Arttu Wiskari - Kolmas pyörä - FB  <entry2> <artistName>  Arttu Wiskari  <trackName>  Kolmas pyörä,1.0,1.0
3291.0,<entry1>  ABREU - Sabotage - FB  <entry2> <artistName>  ABREU  <trackName>  Sabotage,1.0,1.0
3301.0,<entry1>  Suvi Teräsniska - Kriisit - FB  <entry2> <artistName>  Suvi Teräsniska  <trackName>  Kriisit,1.0,1.0
3311.0,<entry1>  Roxette - Joyride - PO - NOV 2021  <entry2> <artistName>  Roxette  <trackName>  Joyride,1.0,1.0
3316.0,<entry1>  Roxette - Joyride - PO - NOV 2021  <entry2> <artistName>  Roxette  <trackName>  Joyride (U.S. Remix),1.0,1.0
3331.0,<entry1>  Vanesa Martín - y yo latiendo - SGL - NOV 2021  <entry2> <artistName>  Vanesa Martín  <trackName>  Y yo latiendo,1.0,1.0
3341.0,<entry1>  Rod Stewart - The Tears of Hercules - ALB - NOV 2021  <entry2> <artistName>  Rod Stewart  <trackName>  The Tears Of Hercules,1.0,1.0
3421.0,<entry1>  2624 | WMA ADS | MA | COLE SWINDELL | NEVER SAY NEVER | P067990__Video views  <entry2> <artistName>  Cole Swindell  <trackName>  Never Say Never,1.0,1.0
3451.0,<entry1>  Atln - Oliver Tree - Life Goes On [Ty Dolla $ign Remix] - P1 - R - 0062L00000WCjCFQA1 [United States]  <entry2> <artistName>  Oliver Tree  <trackName>  Life Goes On,1.0,1.0
3452.0,<entry1>  AR - Anitta - Envolver - 1121 - T001871  <entry2> <artistName>  Anitta  <trackName>  Envolver,1.0,1.0
3462.0,<entry1>  BgBt - Atlantic Chill - Atlantic Chill [Q4] - P1 - R - 0062L00000VJ6zpQAD [Nostalgic Memory - USA]  <entry2> <artistName>  Tai Chi  <trackName>  Lan,0.944,0.0
3552.0,<entry1>  [Long Beatz - Voodoo] Tráfego Youtube - 13.11.2021  <entry2> <artistName>  210  <trackName>  Tub,0.92,0.0
3562.0,<entry1>  Vũ. - Bước Qua Nhau (Link Click)  <entry2> <artistName>  Vũ  <trackName>  Bước Qua Nhau,1.0,1.0
3563.0,<entry1>  Vũ. - Bước Qua Nhau (Link Click)  <entry2> <artistName>  Vũ.  <trackName>  Bước Qua Nhau,1.0,1.0
3582.0,<entry1>  Tom Petty // Doku YouTube Launch // Promoted Post_Facebook_Promoted Post_clicks  <entry2> <artistName>  Motel  <trackName>  Aun,0.92,0.0
3583.0,<entry1>  Tom Petty // Doku YouTube Launch // Promoted Post_Facebook_Promoted Post_clicks  <entry2> <artistName>  KSI  <trackName>  ok,0.92,0.0
3612.0,<entry1>  2513| WMA ADS | MA | SIA | EVERYDAY IS CHRISTMAS| P067944 | INT  <entry2> <artistName>  Sia  <trackName>  Everyday Is Christmas,1.0,1.0
3624.0,<entry1>  WrCa - Remble - Rocc Climbing - P1 - R - 0062L00000WCv9BQAT [Canada]  <entry2> <artistName>  Remble  <trackName>  Rocc Climbing,1.0,1.0
3625.0,<entry1>  WrIe - Avril Lavigne - Bite Me - P1 - R - 0062L00000WCoQVQA1 [Ireland]  <entry2> <artistName>  Avril Lavigne  <trackName>  Bite Me,1.0,1.0
3626.0,<entry1>  WrAu - Jessica Mauboy - Glow - P1 - R - 0062L00000WCVqiQAH [Australia]  <entry2> <artistName>  Jessica Mauboy  <trackName>  Glow,1.0,1.0
3630.0,<entry1>  WrCa - Remble - Rocc Climbing - P1 - R - 0062L00000WCv9BQAT [Canada]  <entry2> <artistName>  Remble  <trackName>  Rocc Climbing,1.0,1.0
3661.0,<entry1>  Atln - Charli XCX - Good Ones [New Phase] - P3 - R - 0062L00000VJRBBQA5 [United States]  <entry2> <artistName>  Charli XCX  <trackName>  Good Ones,1.0,1.0
3681.0,<entry1>  WMP - YT - Minelli - Nothing Hurts- In-stream  <entry2> <artistName>  Minelli  <trackName>  Nothing Hurts,1.0,1.0
3692.0,<entry1>  WMP - YT - Chef'Special - Afraid Of The Dark  <entry2> <artistName>  Chef'Special  <trackName>  Afraid Of The Dark (Deepend Remix),0.982,1.0
3693.0,<entry1>  WMP - YT - Chef'Special - Afraid Of The Dark  <entry2> <artistName>  Chef'Special  <trackName>  Afraid Of The Dark (Deepend Extended Remix),0.982,1.0
3721.0,<entry1>  WMP - YT - Minelli - Nothing hurts - Discovery  <entry2> <artistName>  Minelli  <trackName>  Nothing Hurts,1.0,1.0
3741.0,<entry1>  WMP - YT - Alok feat. John Martin - Wherever You Go  <entry2> <artistName>  Gob  <trackName>  OK,0.92,0.0
3742.0,<entry1>  WMP - YT - Alok feat. John Martin - Wherever You Go  <entry2> <artistName>  Alok  <trackName>  Wherever You Go (feat. John Martin),0.982,1.0
3751.0,<entry1>  WMP - YT - Robin Schulz & Dennis Lloyd - Young Right Now  <entry2> <artistName>  Robin Schulz & Dennis Lloyd  <trackName>  Young Right Now,1.0,1.0
3771.0,<entry1>  Robin Schulz & Dennis Lloyd - Young Right Now_Youtube_InStream Ad_clicks  <entry2> <artistName>  Robin Schulz & Dennis Lloyd  <trackName>  Young Right Now,1.0,1.0
3781.0,<entry1>  Rhno - Sia - Snowman [2021] - P1 - R - 0062L00000WCfZHQA1 [In-Stream - USA]  <entry2> <artistName>  Sia  <trackName>  Snowman,1.0,1.0
3791.0,<entry1>  AR - Emanero - Chernobyl - 1121 - N002851  <entry2> <artistName>  Emanero  <trackName>  Chernobyl,1.0,1.0
3811.0,<entry1>  Rhno - Sia - Snowman [2021] - P1 - R - 0062L00000WCfZHQA1[Discovery - USA]  <entry2> <artistName>  Sia  <trackName>  Snowman,1.0,1.0
3941.0,<entry1>  Warner Music Canada - Montreal - Amir - Ressources [Deluxe] - P1 - R - 0062L00000WCpy3QAD [Canada]  <entry2> <artistName>  of Montreal  <trackName>  Montreal,0.9279999999999999,0.0
3961.0,<entry1>  Rhno - Grateful Dead - Almanac - P1 - M - 0062L00000WCspdQAD - [USA]  <entry2> <artistName>  Grace  <trackName>  Us,0.92,0.0
